tourist_id,nationality,age,gender,travel_purpose,arrival_date,departure_date,duration_days,season,group_size,travel_with,previous_visits_to_nepal,hotel_id,accommodation_type,accommodation_city,cities_visited,num_attractions_visited,primary_transport,uses_tour_guide,daily_budget_usd,accommodation_cost_npr,food_cost_npr,shopping_cost_npr,activities_cost_npr,transport_cost_npr,guide_cost_npr,total_spent_npr,information_source,main_interest,satisfaction_score,would_recommend
9147,German,56,Male,Business,2025-07-25 03:50:54.435982,2025-08-06 03:50:54.435982,12,Monsoon,2,Friend,1,30,Luxury Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Taxi,False,32,144024,16284,2687,2500,9600,0,175095,Travel Blogs,Shopping,8.1,True
9148,Indian,31,Male,Cultural Tourism,2025-11-13 03:50:54.435982,2025-11-18 03:50:54.435982,5,Autumn,3,Tour Group,0,1,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",14,Public Bus,False,9,4235,3290,800,7000,500,0,15825,Other,Heritage Sites,9.1,True
9149,Canadian,19,Female,Adventure/Trekking,2025-05-26 03:50:54.435982,2025-06-05 03:50:54.435982,10,Spring,1,Solo,0,43,Guesthouse,Patan,"Kathmandu,Patan,Bhaktapur",4,Walking,False,20,7220,7500,2434,2000,500,0,19654,Social Media,Trekking,10.0,True
9150,British,56,Female,Cultural Tourism,2025-04-21 03:50:54.435982,2025-04-28 03:50:54.435982,7,Spring,1,Solo,0,27,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",13,Private Car,False,34,15988,10290,6027,6500,14000,0,52805,Travel Agency,Local Culture,8.7,True
9151,Korean,49,Female,Cultural Tourism,2025-03-06 03:50:54.435982,2025-03-12 03:50:54.435982,6,Spring,2,Friend,0,50,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",13,Rental Bike,True,14,22368,4308,2282,6500,3000,12120,50578,Friends/Family,Heritage Sites,8.4,True
9152,Indian,45,Male,Cultural Tourism,2025-08-21 03:50:54.435982,2025-08-24 03:50:54.435982,3,Monsoon,3,Family,0,15,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",8,Taxi,False,13,4257,4041,18,4000,2400,0,14716,Social Media,Architecture,7.2,True
9153,Other,40,Male,Backpacking,2025-06-19 03:50:54.435982,2025-06-27 03:50:54.435982,8,Monsoon,1,Solo,0,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",11,Rental Bike,False,25,37720,16400,1962,5500,4000,0,65582,Travel Blogs,Heritage Sites,8.3,True
9154,Chinese,29,Male,Backpacking,2024-12-06 03:50:54.435982,2024-12-14 03:50:54.435982,8,Winter,4,Tour Group,0,11,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Private Car,False,17,10968,4936,4616,2500,16000,0,39020,Guidebooks,Local Culture,6.9,False
9155,Indian,51,Male,Cultural Tourism,2025-11-07 03:50:54.435982,2025-11-13 03:50:54.435982,6,Autumn,5,Friends,0,9,Budget Hostel,Kathmandu,"Kathmandu,Patan,Bhaktapur",15,Public Bus,False,8,3750,2736,742,7500,600,0,15328,Friends/Family,Architecture,8.7,True
9156,Japanese,37,Male,Cultural Tourism,2025-01-21 03:50:54.435982,2025-01-30 03:50:54.435982,9,Winter,1,Solo,0,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",18,Walking,True,40,42435,25245,5851,9000,450,9108,92089,Travel Blogs,Architecture,5.4,False
9157,Indian,30,Male,Pilgrimage,2025-08-08 03:50:54.435982,2025-08-14 03:50:54.435982,6,Monsoon,2,Friend,0,39,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",5,Taxi,True,13,31764,8670,157,2500,4800,9468,57359,Social Media,Spiritual Experience,7.5,True
9158,Korean,40,Female,Cultural Tourism,2025-06-25 03:50:54.435982,2025-07-02 03:50:54.435982,7,Monsoon,4,Friends,3,59,Mid-Range Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",14,Public Bus,True,24,15750,11508,5342,7000,700,14040,54340,Social Media,Architecture,7.5,True
9159,Indian,56,Male,Adventure/Trekking,2025-11-22 03:50:54.435982,2025-11-27 03:50:54.435982,5,Autumn,5,Family,0,12,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",4,Rental Bike,True,10,5550,3210,1928,2000,2500,4600,19788,Social Media,Trekking,7.6,True
9160,Indian,57,Male,Cultural Tourism,2025-06-15 03:50:54.435982,2025-06-18 03:50:54.435982,3,Monsoon,3,Family,1,42,Mid-Range Hotel,Patan,"Kathmandu,Patan,Bhaktapur",9,Private Car,False,14,9771,2193,133,4500,6000,0,22597,Guidebooks,Local Culture,8.2,True
9161,British,26,Male,Backpacking,2025-02-21 03:50:54.435982,2025-03-05 03:50:54.435982,12,Winter,3,Family,0,37,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",7,Rental Bike,True,30,55968,34644,4510,3500,6000,22746,127368,Guidebooks,Shopping,6.7,False
9162,Australian,29,Female,Backpacking,2025-09-29 03:50:54.435982,2025-10-08 03:50:54.435982,9,Autumn,2,Friend,0,7,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",6,Taxi,True,23,15318,18045,3760,3000,7200,9284,56607,Social Media,Shopping,7.1,True
9163,Israeli,57,Female,Cultural Tourism,2025-08-29 03:50:54.435982,2025-09-07 03:50:54.435982,9,Monsoon,2,Partner/Spouse,0,37,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",11,Taxi,True,14,41976,9369,2713,5500,7200,15384,82142,Social Media,Heritage Sites,5.7,False
9164,German,36,Female,Business,2025-09-09 03:50:54.435982,2025-09-18 03:50:54.435982,9,Autumn,1,Solo,0,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",10,Rental Bike,False,18,42435,5526,1519,5000,4500,0,58980,Social Media,Local Culture,8.7,True
9165,French,56,Male,Cultural Tourism,2025-05-03 03:50:54.435982,2025-05-11 03:50:54.435982,8,Spring,2,Friend,0,53,Luxury Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",12,Private Car,False,30,71312,13072,7271,6000,16000,0,113655,Friends/Family,Architecture,7.9,True
9166,Israeli,45,Male,Cultural Tourism,2025-01-09 03:50:54.435982,2025-01-19 03:50:54.435982,10,Winter,2,Friend,2,14,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",17,Private Car,False,9,7320,5590,3637,8500,20000,0,45047,Friends/Family,Heritage Sites,7.1,True
9167,American,23,Female,Pilgrimage,2025-05-21 03:50:54.435982,2025-05-28 03:50:54.435982,7,Spring,1,Solo,0,21,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",6,Rental Bike,True,34,17213,13307,5017,3000,3500,11451,53488,Social Media,Spiritual Experience,7.3,True
9168,Chinese,33,Female,Backpacking,2025-03-26 03:50:54.435982,2025-04-04 03:50:54.435982,9,Spring,7,Tour Group,0,36,Mid-Range Hotel,Patan,"Kathmandu,Patan,Bhaktapur",11,Taxi,False,20,25821,10404,4311,5500,7200,0,53236,Other,Food,6.8,False
9169,French,65,Male,Volunteer Work,2025-11-05 03:50:54.435982,2025-11-15 03:50:54.435982,10,Autumn,2,Friend,0,21,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",11,Taxi,False,20,24590,8450,5568,5500,8000,0,52108,Other,Food,7.8,True
9170,Thai,63,Male,Pilgrimage,2025-01-22 03:50:54.435982,2025-01-26 03:50:54.435982,4,Winter,5,Tour Group,0,48,Budget Hostel,Bhaktapur,"Kathmandu,Patan",8,Public Bus,True,8,2056,2320,552,4000,400,8246,17574,Friends/Family,Religious Sites,6.6,False
9171,British,52,Male,Cultural Tourism,2025-03-18 03:50:54.435982,2025-03-28 03:50:54.435982,10,Spring,1,Solo,2,47,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",9,Public Bus,False,33,73800,19430,666,4500,1000,0,99396,Travel Agency,Local Culture,8.3,True
9172,Indian,18,Female,Business,2025-09-04 03:50:54.435982,2025-09-07 03:50:54.435982,3,Autumn,2,Partner/Spouse,0,48,Budget Hostel,Bhaktapur,"Kathmandu,Bhaktapur",9,Rental Bike,False,8,1542,1791,973,4500,1500,0,10306,Friends/Family,Heritage Sites,7.7,True
9173,French,43,Male,Backpacking,2024-12-28 03:50:54.435982,2025-01-08 03:50:54.435982,11,Winter,1,Solo,0,31,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",8,Rental Bike,True,24,78606,29315,129,4000,5500,22080,139630,Friends/Family,Food,5.6,False
9174,Japanese,48,Male,Pilgrimage,2025-08-28 03:50:54.435982,2025-09-04 03:50:54.435982,7,Monsoon,2,Partner/Spouse,0,50,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",8,Private Car,False,21,26096,5691,3056,4000,14000,0,52843,Friends/Family,Spiritual Experience,6.7,False
9175,Bangladeshi,21,Male,Luxury Travel,2025-06-23 03:50:54.435982,2025-06-28 03:50:54.435982,5,Monsoon,4,Family,2,12,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",4,Rental Bike,True,10,5550,3715,1690,2000,2500,8322,23777,Social Media,Local Culture,6.4,False
9176,Chinese,37,Female,Adventure/Trekking,2025-02-09 03:50:54.435982,2025-02-15 03:50:54.435982,6,Winter,4,Family,1,31,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",6,Public Bus,False,28,42876,10146,602,3000,600,0,57224,Travel Agency,Trekking,7.0,False
9177,Indian,40,Female,Business,2025-10-14 03:50:54.435982,2025-10-17 03:50:54.435982,3,Autumn,3,Friends,1,24,Boutique Hotel,Kathmandu,"Kathmandu,Patan",9,Public Bus,True,11,12417,2886,592,4500,300,3653,24348,Travel Blogs,Shopping,8.6,True
9178,Israeli,48,Female,Backpacking,2025-09-07 03:50:54.435982,2025-09-17 03:50:54.435982,10,Autumn,1,Solo,1,27,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",9,Public Bus,True,16,22840,11460,4868,4500,1000,20910,65578,Travel Blogs,Shopping,7.7,True
9179,German,57,Female,Cultural Tourism,2025-01-17 03:50:54.435982,2025-01-28 03:50:54.435982,11,Winter,2,Partner/Spouse,2,11,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",13,Private Car,False,21,15081,7480,7256,6500,22000,0,58317,Social Media,Architecture,6.1,False
9180,Israeli,38,Female,Backpacking,2025-09-10 03:50:54.435982,2025-09-19 03:50:54.435982,9,Autumn,1,Solo,4,41,Homestay,Patan,"Kathmandu,Patan,Bhaktapur",4,Rental Bike,True,9,5427,5949,1043,2000,4500,17580,36499,Social Media,Shopping,7.1,True
9181,Australian,58,Female,Backpacking,2025-09-28 03:50:54.435982,2025-10-08 03:50:54.435982,10,Autumn,2,Partner/Spouse,0,30,Luxury Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",4,Public Bus,False,29,120020,22140,11492,2000,1000,0,156652,Friends/Family,Shopping,6.2,False
9182,Israeli,35,Male,Pilgrimage,2025-05-04 03:50:54.435982,2025-05-10 03:50:54.435982,6,Spring,1,Solo,0,22,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",7,Taxi,False,18,18096,3858,405,3500,4800,0,30659,Travel Blogs,Spiritual Experience,6.3,False
9183,German,46,Female,Adventure/Trekking,2025-10-20 03:50:54.435982,2025-11-02 03:50:54.435982,13,Autumn,2,Partner/Spouse,1,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",6,Rental Bike,False,18,61295,8840,433,3000,6500,0,80068,Social Media,Nature,6.8,False
9184,Indian,60,Male,Cultural Tourism,2025-08-14 03:50:54.435982,2025-08-18 03:50:54.435982,4,Monsoon,4,Family,0,41,Homestay,Patan,"Kathmandu,Bhaktapur",12,Taxi,True,5,2412,2060,519,6000,3200,9846,24037,Social Media,Architecture,5.7,False
9185,Chinese,52,Male,Adventure/Trekking,2025-11-15 03:50:54.435982,2025-11-24 03:50:54.435982,9,Autumn,5,Family,0,50,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",5,Taxi,False,17,33552,12582,2609,2500,7200,0,58443,Other,Nature,7.6,True
9186,Indian,52,Male,Cultural Tourism,2025-02-01 03:50:54.435982,2025-02-07 03:50:54.435982,6,Winter,2,Partner/Spouse,3,31,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",12,Walking,False,15,42876,5412,3498,6000,300,0,58086,Other,Heritage Sites,6.8,False
9187,British,20,Male,Cultural Tourism,2025-07-17 03:50:54.435982,2025-07-29 03:50:54.435982,12,Monsoon,1,Solo,0,6,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",9,Public Bus,False,18,39108,16788,1376,4500,1200,0,62972,Guidebooks,Heritage Sites,6.1,False
9188,Chinese,50,Female,Pilgrimage,2025-08-14 03:50:54.435982,2025-08-22 03:50:54.435982,8,Monsoon,5,Family,0,2,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Public Bus,False,18,45400,8432,1766,2500,800,0,58898,Travel Agency,Spiritual Experience,6.2,False
9189,Thai,67,Female,Business,2025-01-20 03:50:54.435982,2025-01-26 03:50:54.435982,6,Winter,3,Tour Group,0,14,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",10,Private Car,False,10,4392,3072,1382,5000,12000,0,25846,Social Media,Heritage Sites,6.2,False
9190,Australian,25,Female,Luxury Travel,2025-05-21 03:50:54.435982,2025-06-05 03:50:54.435982,15,Spring,1,Solo,1,57,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",7,Rental Bike,True,19,99540,16845,3708,3500,7500,34538,165631,Social Media,Local Culture,9.5,True
9191,British,30,Male,Cultural Tourism,2025-03-12 03:50:54.435982,2025-03-22 03:50:54.435982,10,Spring,2,Partner/Spouse,0,16,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",12,Taxi,True,26,61830,18180,5522,6000,8000,18445,117977,Travel Blogs,Local Culture,8.2,True
9192,Indian,20,Male,Pilgrimage,2025-11-19 03:50:54.435982,2025-11-23 03:50:54.435982,4,Autumn,3,Tour Group,1,28,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",10,Taxi,True,18,23224,4696,1523,5000,3200,8998,46641,Social Media,Spiritual Experience,8.6,True
9193,Chinese,39,Female,Cultural Tourism,2025-04-08 03:50:54.435982,2025-04-15 03:50:54.435982,7,Spring,7,Friends,0,22,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",12,Private Car,True,23,21112,20223,4211,6000,14000,7341,72887,Travel Agency,Heritage Sites,8.1,True
9194,Indian,44,Female,Luxury Travel,2025-03-14 03:50:54.435982,2025-03-20 03:50:54.435982,6,Spring,4,Tour Group,3,43,Guesthouse,Patan,"Kathmandu,Patan,Bhaktapur",8,Private Car,False,18,4332,4254,1422,4000,12000,0,26008,Social Media,Food,8.8,True
9195,Indian,25,Female,Pilgrimage,2025-10-04 03:50:54.435982,2025-10-09 03:50:54.435982,5,Autumn,3,Tour Group,0,5,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Taxi,False,17,23180,3165,3327,2500,4000,0,36172,Social Media,Spiritual Experience,7.0,True
9196,Indian,50,Female,Business,2025-10-20 03:50:54.435982,2025-10-23 03:50:54.435982,3,Autumn,2,Partner/Spouse,0,21,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan",4,Public Bus,True,12,7377,2148,921,2000,300,4842,17588,Travel Blogs,Food,7.3,True
9197,German,62,Female,Adventure/Trekking,2025-05-10 03:50:54.435982,2025-05-20 03:50:54.435982,10,Spring,2,Friend,0,25,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Private Car,False,15,33160,12060,4865,2500,20000,0,72585,Travel Agency,Trekking,7.1,True
9198,Bangladeshi,28,Male,Business,2025-05-23 03:50:54.435982,2025-05-27 03:50:54.435982,4,Spring,4,Tour Group,0,34,Budget Hostel,Patan,"Kathmandu,Patan,Bhaktapur",4,Taxi,False,9,2596,1764,851,2000,3200,0,10411,Other,Local Culture,6.2,False
9199,Indian,53,Male,Cultural Tourism,2025-07-29 03:50:54.435982,2025-08-03 03:50:54.435982,5,Monsoon,2,Partner/Spouse,0,23,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",15,Private Car,False,17,6220,6840,1456,7500,10000,0,32016,Social Media,Heritage Sites,7.0,True
9200,Thai,52,Male,Adventure/Trekking,2025-08-31 03:50:54.435982,2025-09-05 03:50:54.435982,5,Monsoon,3,Friends,2,12,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",3,Taxi,True,11,5550,2435,1,1500,4000,4150,17636,Travel Agency,Nature,5.5,False
9201,Thai,50,Male,Cultural Tourism,2025-09-22 03:50:54.435982,2025-09-27 03:50:54.435982,5,Autumn,5,Family,1,27,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",8,Private Car,False,18,11420,6320,1836,4000,10000,0,33576,Travel Agency,Architecture,9.4,True
9202,Japanese,24,Male,Cultural Tourism,2025-08-28 03:50:54.435982,2025-09-03 03:50:54.435982,6,Monsoon,1,Solo,0,16,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",8,Public Bus,True,43,37098,13860,3451,4000,600,6327,65336,Friends/Family,Architecture,4.9,False
9203,Korean,35,Male,Cultural Tourism,2024-12-29 03:50:54.435982,2025-01-06 03:50:54.435982,8,Winter,2,Friend,0,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",16,Private Car,False,19,37720,4904,4976,8000,16000,0,71600,Friends/Family,Architecture,8.5,True
9204,Indian,34,Male,Adventure/Trekking,2025-04-15 03:50:54.435982,2025-04-21 03:50:54.435982,6,Spring,3,Family,0,55,Guesthouse,Bhaktapur,"Kathmandu,Patan,Bhaktapur",3,Private Car,False,6,4584,4458,708,1500,12000,0,23250,Social Media,Nature,8.7,True
9205,Indian,58,Female,Cultural Tourism,2025-09-11 03:50:54.435982,2025-09-17 03:50:54.435982,6,Autumn,4,Tour Group,0,32,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",9,Rental Bike,False,17,28290,5568,1157,4500,3000,0,42515,Guidebooks,Local Culture,9.0,True
9206,Thai,40,Male,Adventure/Trekking,2025-05-26 03:50:54.435982,2025-05-31 03:50:54.435982,5,Spring,5,Family,1,7,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",3,Public Bus,False,17,8510,4735,2918,1500,500,0,18163,Social Media,Adventure Sports,6.0,False
9207,German,49,Female,Luxury Travel,2025-06-04 03:50:54.435982,2025-06-15 03:50:54.435982,11,Monsoon,2,Friend,1,20,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",7,Taxi,False,22,22682,29942,2984,3500,8800,0,67908,Travel Blogs,Heritage Sites,7.2,True
9208,British,40,Male,Backpacking,2025-01-07 03:50:54.435982,2025-01-15 03:50:54.435982,8,Winter,2,Friend,0,37,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",5,Taxi,True,33,37312,10472,3206,2500,6400,19764,79654,Friends/Family,Local Culture,6.4,False
9209,German,44,Female,Volunteer Work,2025-06-01 03:50:54.435982,2025-06-09 03:50:54.435982,8,Monsoon,1,Solo,0,47,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",8,Rental Bike,False,33,59040,17544,6635,4000,4000,0,91219,Social Media,Heritage Sites,6.7,False
9210,American,23,Female,Backpacking,2025-11-02 03:50:54.435982,2025-11-12 03:50:54.435982,10,Autumn,2,Partner/Spouse,0,31,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",8,Walking,True,43,71460,12100,16863,4000,500,13055,117978,Travel Agency,Heritage Sites,8.2,True
9211,Spanish,20,Female,Pilgrimage,2025-04-11 03:50:54.435982,2025-04-19 03:50:54.435982,8,Spring,2,Friend,0,59,Mid-Range Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",6,Rental Bike,True,25,18000,12056,2815,3000,4000,13996,53867,Social Media,Religious Sites,6.5,False
9212,Indian,45,Male,Cultural Tourism,2025-06-19 03:50:54.435982,2025-06-24 03:50:54.435982,5,Monsoon,5,Family,0,60,Budget Hostel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",15,Public Bus,False,8,2365,3625,1130,7500,500,0,15120,Travel Agency,Heritage Sites,6.4,False
9213,British,57,Female,Cultural Tourism,2025-11-13 03:50:54.435982,2025-11-25 03:50:54.435982,12,Autumn,1,Solo,1,13,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",15,Taxi,False,19,42588,14052,8175,7500,9600,0,81915,Friends/Family,Local Culture,8.1,True
9214,Thai,29,Male,Cultural Tourism,2025-01-05 03:50:54.435982,2025-01-09 03:50:54.435982,4,Winter,3,Friends,0,38,Mid-Range Hotel,Patan,"Kathmandu,Bhaktapur",12,Rental Bike,True,14,7948,2648,2120,6000,2000,8252,28968,Travel Blogs,Local Culture,7.9,True
9215,Indian,66,Male,Business,2025-04-13 03:50:54.435982,2025-04-17 03:50:54.435982,4,Spring,3,Friends,0,12,Guesthouse,Kathmandu,"Kathmandu,Patan",11,Public Bus,False,17,4440,4500,1347,5500,400,0,16187,Guidebooks,Shopping,7.1,True
9216,Israeli,55,Male,Cultural Tourism,2025-06-19 03:50:54.435982,2025-06-29 03:50:54.435982,10,Monsoon,1,Solo,0,15,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",15,Private Car,False,11,14190,12190,1831,7500,20000,0,55711,Travel Blogs,Heritage Sites,5.9,False
9217,Spanish,27,Male,Pilgrimage,2025-05-13 03:50:54.435982,2025-05-22 03:50:54.435982,9,Spring,2,Partner/Spouse,0,51,Luxury Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",6,Public Bus,False,24,79074,15444,6792,3000,900,0,105210,Social Media,Spiritual Experience,7.6,True
9218,Japanese,45,Male,Adventure/Trekking,2025-07-28 03:50:54.435982,2025-08-05 03:50:54.435982,8,Monsoon,1,Solo,0,7,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",7,Walking,False,41,13616,12672,4601,3500,400,0,34789,Travel Agency,Adventure Sports,8.1,True
9219,German,36,Male,Pilgrimage,2025-01-21 03:50:54.435982,2025-02-04 03:50:54.435982,14,Winter,1,Solo,0,28,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",10,Walking,False,22,81284,23870,8786,5000,700,0,119640,Travel Agency,Spiritual Experience,7.6,True
9220,Chinese,23,Male,Adventure/Trekking,2025-10-18 03:50:54.435982,2025-10-26 03:50:54.435982,8,Autumn,3,Friends,0,11,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",4,Rental Bike,False,20,10968,9472,2556,2000,4000,0,28996,Travel Blogs,Adventure Sports,7.2,True
9221,American,52,Male,Cultural Tourism,2025-11-19 03:50:54.435982,2025-12-01 03:50:54.435982,12,Autumn,2,Friend,0,58,Mid-Range Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",14,Taxi,True,40,47340,20760,7515,7000,9600,29130,121345,Social Media,Local Culture,6.1,False
9222,American,35,Male,Backpacking,2025-05-05 03:50:54.435982,2025-05-14 03:50:54.435982,9,Spring,1,Solo,0,47,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",4,Taxi,True,28,66420,14058,4170,2000,7200,8068,101916,Social Media,Shopping,6.3,False
9223,Israeli,25,Male,Adventure/Trekking,2025-04-18 03:50:54.435982,2025-04-26 03:50:54.435982,8,Spring,2,Partner/Spouse,0,59,Mid-Range Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",7,Public Bus,True,17,18000,8368,4196,3500,800,10952,45816,Other,Trekking,7.5,True
9224,Indian,53,Male,Business,2025-03-31 03:50:54.435982,2025-04-05 03:50:54.435982,5,Spring,2,Friend,0,35,Homestay,Patan,"Kathmandu,Patan,Bhaktapur",11,Walking,True,6,2525,3625,1110,5500,250,7500,20510,Travel Agency,Heritage Sites,7.6,True
9225,German,58,Female,Cultural Tourism,2025-02-22 03:50:54.435982,2025-03-05 03:50:54.435982,11,Winter,1,Solo,0,4,Mid-Range Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",15,Rental Bike,False,33,28996,18359,7282,7500,5500,0,67637,Other,Local Culture,5.6,False
9226,Bangladeshi,22,Female,Backpacking,2025-05-04 03:50:54.435982,2025-05-09 03:50:54.435982,5,Spring,2,Partner/Spouse,0,9,Budget Hostel,Kathmandu,"Kathmandu,Patan,Bhaktapur",9,Private Car,False,6,3125,2930,206,4500,10000,0,20761,Social Media,Shopping,8.8,True
9227,American,24,Male,Adventure/Trekking,2025-04-18 03:50:54.435982,2025-04-25 03:50:54.435982,7,Spring,2,Partner/Spouse,0,11,Guesthouse,Kathmandu,"Kathmandu,Patan,Bhaktapur",5,Taxi,False,17,9597,8386,2617,2500,5600,0,28700,Social Media,Trekking,9.4,True
9228,Indian,65,Female,Luxury Travel,2025-08-29 03:50:54.435982,2025-09-01 03:50:54.435982,3,Monsoon,5,Tour Group,3,39,Boutique Hotel,Patan,"Kathmandu,Patan,Bhaktapur",9,Public Bus,False,16,15882,2529,1400,4500,300,0,24611,Social Media,Food,6.5,False
9229,Japanese,65,Male,Adventure/Trekking,2025-05-22 03:50:54.435982,2025-05-28 03:50:54.435982,6,Spring,2,Partner/Spouse,1,56,Boutique Hotel,Bhaktapur,"Kathmandu,Patan,Bhaktapur",4,Rental Bike,False,25,18858,10452,3464,2000,3000,0,37774,Friends/Family,Nature,7.9,True
9230,Chinese,68,Male,Cultural Tourism,2024-12-26 03:50:54.435982,2024-12-31 03:50:54.435982,5,Winter,5,Family,0,18,Luxury Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",12,Public Bus,False,28,52465,14010,3328,6000,500,0,76303,Travel Agency,Architecture,7.9,True
9231,Chinese,64,Male,Cultural Tourism,2025-06-20 03:50:54.435982,2025-06-28 03:50:54.435982,8,Monsoon,7,Family,0,2,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",11,Rental Bike,False,27,45400,14032,4138,5500,4000,0,73070,Friends/Family,Heritage Sites,4.7,False
9232,German,35,Male,Backpacking,2025-07-15 03:50:54.435982,2025-07-26 03:50:54.435982,11,Monsoon,1,Solo,0,28,Boutique Hotel,Kathmandu,"Kathmandu,Patan,Bhaktapur",8,Rental Bike,False,14,63866,9548,3182,4000,5500,0,86096,Other,Shopping,8.5,True
